1.870915563338489278e+02,4.102171310756678224e+01,1.428611361370110160e+02,1.097723145130859734e+02,1.124475886503472921e+01,3.290450346550968419e+01,1.029770589297013217e+01
3.765218206035056028e+02,2.192349558691604727e+01,9.114509785822237120e+01,7.949409538477382853e+01,9.734174420235349956e+00,3.421522086371329863e+01,8.384938480692918361e+00
3.816653156887416571e+02,2.085986895798691876e+01,1.813766262576060626e+02,5.832632813628146096e+01,1.018382107180105223e+01,5.218336347588135027e+01,5.423952405985041025e+00
2.019222060820749221e+02,3.700756889753223078e+01,1.557038485915817603e+02,7.408809367592888862e+01,6.596339581053644707e+00,5.161565061492703421e+01,6.017978276299330354e+00
3.728946637565356923e+02,1.825240208055722135e+01,1.910892290852313806e+02,4.925993103459407507e+01,4.007442064773766077e+00,3.577544325310240225e+01,1.101521122019095245e+01
3.691746759568618472e+02,2.529474395288028532e+01,7.748385135367362864e+01,6.434739760428260524e+01,7.760778900888597676e+00,3.028147215488012023e+01,1.280566209249615994e+01
3.892203242104390029e+02,3.196684900157689668e+01,6.918007697344032181e+01,6.556627346496259179e+01,7.785035810764547648e+00,2.655241346346315368e+01,8.591209331443463881e+00
1.703742324182398420e+02,3.807514341421530446e+01,1.076191179753125624e+02,9.574071849459949135e+01,5.484102861365564685e+00,3.154900224059676361e+01,9.656583305469622402e+00
3.869001392107293213e+02,3.555564880454407728e+01,1.608137194414598241e+02,4.436423443757367124e+01,1.016829506474898537e+01,3.638363586645270686e+01,1.098683914501288861e+01
2.896025574149349495e+02,1.854731595385739951e+01,1.529400654805855311e+02,1.031289819808399670e+02,5.731087664060590114e+00,5.043509537557975619e+01,1.263370670142278129e+01
3.613968017386793008e+02,2.952522912780233355e+01,1.321100650366303739e+02,7.225880120355384406e+01,1.084210074250558264e+01,4.490962519234017236e+01,1.150937925984199595e+01
1.889034927720525729e+02,2.474584408075089925e+01,1.804421652537097600e+02,1.089768970858948194e+02,5.281127204099666628e+00,2.098348115469863373e+01,1.044016515368614861e+01
1.905820313163539481e+02,2.174868252135345514e+01,1.565637290373779251e+02,7.714135276618475245e+01,1.047908911447078850e+01,2.208035026636723330e+01,1.382054493671633821e+01
2.027466605773508377e+02,3.680483799873648110e+01,1.416328678413564717e+02,6.066304401399097657e+01,5.269262225650787279e+00,2.229289234630074645e+01,6.032064078158517084e+00
1.349510431540637114e+02,2.041552431837829928e+01,1.817100950395958705e+02,4.276114264142098165e+01,4.592901985502752638e+00,5.255995697115173471e+01,8.447036320389816666e+00
2.629724257948133186e+02,1.895003458185385625e+01,1.426514852459294502e+02,7.381646571371385335e+01,6.609313826834998906e+00,4.565459554497520145e+01,9.674068201335753514e+00
3.104208716603101834e+02,3.724943440461483135e+01,1.550562906790593729e+02,9.615749433917702049e+01,4.526439419346925064e+00,4.498255945375826315e+01,6.709478191314433460e+00
2.368235371586226279e+02,2.712244728902849289e+01,1.580506111218040530e+02,1.027581668280138132e+02,5.638495229964944677e+00,4.116127321701864616e+01,1.154479363273474846e+01
1.671434893616094826e+02,2.122339562944907954e+01,8.485168389907720154e+01,6.650857210376588569e+01,6.776757707467311320e+00,3.931829990599312907e+01,5.442171001320631696e+00
3.504922944511839660e+02,2.479762839969095722e+01,1.250521230266662656e+02,1.093454224990986461e+02,9.794539270918033225e+00,2.834451448750114722e+01,1.052459307428407165e+01
3.164993086643934248e+02,3.770399664917116667e+01,1.908291150559838343e+02,1.092483624025188220e+02,5.062369688683689972e+00,1.980599348464808784e+01,1.326296645625463100e+01
1.601767467144325110e+02,2.928381632295430137e+01,8.135629124586137095e+01,9.549390756394868163e+01,9.603015013530177058e+00,4.044697766980277720e+01,9.725021313849808280e+00
1.530672522726353861e+02,2.550069384260769212e+01,1.049024442919411229e+02,7.412738991117011267e+01,5.735448729178981964e+00,3.821201394221392178e+01,8.849916024483619026e+00
1.823782670139760000e+02,2.381154296451347108e+01,1.831599380058243014e+02,6.329906961966119638e+01,1.147821987938909594e+01,5.225304179259453008e+01,6.853328510926774975e+00
2.250269587961825550e+02,4.011943527517371422e+01,1.571692291972531450e+02,8.957441103100936175e+01,6.455612832710413862e+00,3.691570988571596246e+01,1.288947103000714733e+01
2.244704508829497343e+02,3.293743283345594364e+01,1.333132501884525141e+02,4.140560697145063784e+01,9.220490309127129080e+00,2.086529301185647967e+01,1.165678006275125256e+01
3.276386799498681626e+02,3.082794972449745075e+01,1.363067032294651426e+02,5.695377048800042985e+01,4.391076612452979866e+00,5.487572571866934368e+01,1.281808429580499364e+01
3.232938930837509020e+02,4.358830430330681338e+01,1.262260216078043129e+02,1.019615116876029504e+02,7.768698711933776480e+00,4.578428234555433818e+01,5.468007252974966370e+00
3.540278657505996307e+02,3.343981532615198660e+01,1.695294924390500455e+02,9.406880876357493548e+01,9.954205264387290697e+00,1.990979997014785141e+01,9.463800394266971949e+00
2.666322136683102144e+02,2.507080735139684080e+01,1.857689030652777831e+02,4.002798465646999659e+01,7.192985237846466262e+00,3.074146305163169046e+01,9.870708181622045885e+00
2.779240711050454138e+02,3.904297856395434252e+01,1.801760481099800018e+02,3.718659072259929133e+01,4.472315436855436310e+00,2.480881619486784118e+01,1.073824726616316383e+01
1.721362403502158145e+02,3.200973833882258646e+01,1.093516771579734552e+02,4.375613954341276468e+01,7.564024013020565818e+00,1.923444297120751756e+01,1.290630697257054393e+01
1.616565193724154597e+02,3.691776752950877238e+01,1.676156904739509628e+02,7.915789760733198932e+01,4.581151950219581437e+00,4.089840379233253742e+01,9.955850219660138833e+00
2.505232357957880254e+02,1.507686888871391773e+01,7.540439160883930469e+01,1.065442110868024486e+02,5.337826108650348900e+00,2.133384708665671425e+01,1.226478659379076142e+01
3.797755057983585516e+02,1.695837026509397916e+01,1.789655636634893767e+02,1.036313669346734088e+02,4.746790602365924094e+00,4.660673733318628820e+01,8.554101157227446350e+00
3.593649045294904454e+02,4.201521495231008885e+01,1.595285402775726027e+02,4.894071836553934673e+01,8.676364023331586850e+00,4.655561318467560739e+01,7.651530179064543802e+00
3.338421945638988291e+02,2.749359681654794230e+01,1.444736054933030402e+02,4.919537361448133339e+01,4.890926829099170092e+00,3.038080686187326407e+01,1.087691487973974702e+01
3.038573343846750845e+02,3.217315871268886696e+01,1.413764471285593345e+02,9.160901961890805012e+01,1.069604630115998845e+01,1.917216222586219132e+01,6.549244862447210380e+00
2.984606205566070685e+02,3.256797063535322678e+01,7.920270024200347336e+01,3.759157185645905486e+01,8.915432024910280973e+00,3.146022017230331613e+01,6.464777508975574349e+00
3.638402181452159994e+02,1.758749694860500057e+01,8.878056066887964448e+01,7.170610931720277392e+01,9.582553372275803838e+00,2.466775733806571225e+01,8.254010842429678974e+00
1.797079773256270130e+02,2.169447223531617297e+01,1.728723444076452438e+02,1.088163559970504366e+02,5.507659416199695457e+00,2.324629933266940895e+01,1.145174751668148971e+01
1.343062150248642581e+02,3.159260442946844805e+01,1.839004689402964345e+02,9.023541718486984564e+01,8.716165668204206796e+00,1.952218833604737469e+01,1.227944181233793408e+01
2.040720794930089994e+02,2.053527502504312352e+01,6.507006838243326285e+01,8.277251354895273039e+01,7.821293833496367753e+00,2.213563674449318341e+01,9.013856004068387051e+00
2.617960276166505764e+02,2.048804584352318159e+01,1.414870423279272131e+02,6.398728727172579056e+01,4.059531805241340052e+00,3.765973821722009518e+01,7.358549679907381957e+00
2.377341518817982262e+02,3.109181673011708824e+01,1.657754739355339950e+02,9.099319151408397488e+01,8.135238902157320595e+00,2.070266224685647671e+01,8.473315131343042594e+00
3.478394687486432986e+02,1.535419431691463288e+01,1.265613017191972460e+02,6.015509835124376536e+01,4.941484492889266278e+00,4.524936564067942868e+01,6.519067209571818289e+00
2.850795976766576132e+02,1.972526237613810451e+01,1.234076028610770948e+02,8.782987633011325102e+01,7.066654834771367355e+00,2.973205253487594746e+01,1.341934286522115727e+01
1.733122918350520933e+02,3.164153538240457664e+01,1.110539114465324246e+02,9.630865659512812726e+01,8.792992282291191231e+00,3.797478132191129419e+01,8.400796213459294393e+00
2.580796127863369520e+02,3.012485331483601669e+01,1.703239420195811249e+02,9.806197092513777136e+01,4.663940971558991677e+00,3.233173407668927979e+01,9.137223944292959033e+00
3.978039754185225547e+02,2.460450670555222530e+01,1.090828439705038164e+02,9.985361854752179056e+01,1.044438072791485261e+01,3.950267736341696434e+01,7.385153355442993117e+00
1.953216610189104472e+02,3.647815095330999924e+01,1.044111294133197561e+02,1.019101055275292680e+02,8.398764037474832023e+00,4.819534636546113404e+01,9.378620835519864585e+00
3.618917382627299162e+02,2.130682485140466298e+01,1.478240523693620219e+02,9.184211570619910958e+01,6.969991544397922567e+00,3.741146714677014984e+01,6.964593459133324060e+00
1.757920774138665934e+02,2.548671700821694230e+01,1.798710990312591775e+02,9.798817250050063876e+01,4.973608663381782868e+00,2.380035183281728450e+01,8.827268758995922227e+00
2.999252256023386281e+02,1.844579100248480330e+01,1.897492108647994655e+02,8.429826586783408970e+01,7.155466416523816875e+00,3.873980210211950492e+01,1.205966971526553166e+01
2.339752718277256349e+02,1.984081525975912186e+01,1.280594927580644935e+02,7.008134336654967456e+01,1.107113713604056215e+01,3.815210539367283360e+01,5.481096812205203506e+00
2.737319056199611396e+02,4.383956160676173397e+01,1.391137566437560054e+02,8.161676226831205838e+01,9.011881471355042805e+00,3.004812342159265981e+01,1.201832488156409795e+01
1.903953995567486572e+02,2.623056288362725752e+01,1.778728107243967429e+02,9.788391883367866342e+01,3.813721321335693748e+00,5.437488850140583452e+01,7.044631788257405880e+00
2.880934695962884007e+02,2.758895916355088929e+01,8.633914988533473434e+01,4.821646625093537608e+01,5.486975639445423880e+00,3.652857132003160245e+01,5.584177869365305469e+00
2.221714306882786900e+02,2.979187221760093962e+01,6.535468168231335540e+01,9.511321838944806473e+01,6.675018472097129951e+00,3.214821392467233352e+01,1.303068950667718795e+01
2.561944243169553488e+02,2.871034840299403612e+01,6.954979490941083498e+01,8.442052001906023406e+01,7.592174099114298080e+00,5.150233197382043926e+01,8.325432753893025506e+00
3.143007048540051755e+02,2.848338245108326561e+01,1.771819057919932447e+02,9.285803224194725658e+01,4.479645762815215093e+00,4.609400200096565925e+01,1.005092127617457365e+01
3.760421291363430782e+02,4.431722276813644612e+01,1.118835445775880544e+02,4.659891691750467402e+01,1.132203315100121443e+01,5.199625042902918892e+01,5.690171381009045071e+00
2.437067514786119204e+02,4.179690015326790586e+01,1.876763863681459554e+02,7.299274065615676932e+01,1.071340029180699815e+01,1.819987925809237339e+01,8.014669073454331993e+00
4.012886762675556156e+02,3.449149843267943538e+01,9.907069815703150084e+01,4.549639121469945025e+01,7.701438687128998595e+00,2.933807693135477024e+01,1.202928209655104297e+01
2.084783446704528274e+02,3.312682850597457218e+01,1.929901628581642399e+02,6.321658584092392630e+01,9.918950021488917912e+00,4.659980695745184676e+01,6.370258163006739416e+00
3.051971854209779167e+02,4.211487737766728401e+01,8.580162983191715398e+01,8.516427880149140606e+01,6.015114999290097408e+00,2.260600721604633634e+01,6.916625294501749011e+00
1.779649049988966851e+02,1.925773086419575719e+01,1.625000087842094842e+02,9.029554170272764679e+01,9.770430954000362433e+00,3.890830475710352943e+01,6.686949320848314393e+00
1.725674766343712747e+02,1.791930898456018184e+01,1.721822494105127532e+02,9.274077355666938161e+01,1.123649462221373518e+01,2.229041292660350493e+01,1.262697992767650845e+01
3.582977936585624548e+02,4.254401074186573339e+01,1.682049258606403441e+02,8.596816205067970884e+01,4.678465687859180377e+00,2.282683869325994053e+01,6.979595026345267073e+00
1.558998267594639060e+02,1.948185712433207328e+01,7.251389303997315494e+01,4.055386618312387270e+01,8.113208931724685158e+00,5.330510247725534612e+01,7.932475414369139166e+00
2.490862316437483059e+02,3.877485669128799373e+01,1.292786131238985377e+02,5.283373961446778821e+01,7.069110638476888475e+00,3.619903795690315462e+01,7.641533213464294150e+00
2.206612857140116546e+02,2.593483272024452191e+01,9.134535732049167223e+01,5.008421990617866015e+01,1.091873689452314622e+01,3.128685298379451751e+01,7.611297914631194317e+00
3.757101046572138330e+02,1.608481232232715286e+01,1.645805755085285114e+02,8.832782086387484810e+01,1.021751850963244479e+01,4.623148708152191233e+01,8.191166378105306123e+00
2.114685580376695953e+02,2.747074869014202747e+01,9.855142313925450992e+01,8.899483500032485495e+01,5.125555587419038162e+00,1.976571287034538216e+01,1.308158420465698057e+01
2.887600003779576809e+02,2.572488133015817269e+01,1.496281916776057983e+02,8.769504358340932981e+01,1.039979607649557636e+01,3.403821449408867750e+01,6.166710953273405238e+00
3.529050003820630081e+02,3.093112156157928894e+01,1.215639454862657942e+02,7.389382628149975574e+01,6.600235335958339888e+00,4.975801001155559788e+01,1.161911789643129822e+01
2.124330880863137452e+02,2.500361746071269309e+01,1.542367769275184912e+02,7.356500380694501473e+01,8.846347807727191537e+00,5.354724977023212773e+01,1.225610323116529443e+01
3.277968573664829250e+02,4.058479998401530509e+01,1.493704434118856739e+02,9.621891902646812866e+01,1.090663881853231842e+01,3.910795627091573579e+01,8.498848635886965042e+00
1.981926575786337423e+02,4.185805177734083315e+01,9.839870766231068444e+01,4.692139410233217944e+01,7.129951093838412746e+00,1.845663654887979632e+01,1.246057686823176169e+01
1.574243793522334727e+02,2.299599057299235483e+01,1.368247251369957098e+02,4.197200566280209699e+01,5.883261728144059788e+00,4.107973703663741105e+01,7.913011500017516298e+00
2.130055996673151242e+02,1.913160660328130902e+01,1.326755388767647901e+02,7.033533304929983387e+01,5.103171382035393222e+00,2.113990868011169866e+01,4.888665960323089088e+00
2.232407979170808403e+02,4.330073079256345636e+01,9.104140044481894734e+01,4.392571736358456036e+01,7.056488474203053585e+00,3.678225174608577674e+01,1.249012958327482892e+01
3.821562007023012484e+02,3.648806545534930024e+01,1.697112833898406166e+02,4.870016564521662872e+01,7.265067164522445609e+00,2.381841657497637144e+01,1.274921329416120130e+01
1.579272290236175991e+02,4.161672966509075877e+01,1.114871352291774826e+02,4.950769940428754978e+01,7.456010287899969669e+00,5.143843069808566071e+01,4.838226006264136458e+00
1.855827017886758483e+02,4.422021827329844257e+01,1.666316270945330587e+02,5.640571407609495225e+01,1.009114123078488490e+01,2.954328088460508894e+01,1.079768402000280503e+01
3.744051582853099944e+02,1.881502003249445920e+01,1.707989151609756959e+02,7.571540786304984749e+01,5.948526887243840378e+00,3.702528952652572514e+01,8.573125176623333843e+00
2.441723577287954186e+02,2.362929937204417996e+01,1.524410401665562631e+02,1.015209029287645563e+02,4.448231553957112006e+00,2.709819933184748919e+01,1.246606037769855035e+01
1.962839519118462022e+02,3.617998874134725895e+01,1.027373678797938652e+02,7.737879261203133296e+01,1.065091683823843738e+01,2.988513288497631137e+01,7.734058030484007418e+00
2.904641868302725243e+02,2.182652033454047924e+01,1.209661179036146308e+02,4.081687945376723547e+01,6.802144752419602369e+00,2.415306519553132603e+01,6.352931897866950450e+00
2.414624272724675791e+02,3.435075060534866509e+01,1.658855136215761377e+02,7.923195628621925835e+01,5.798631027799300064e+00,2.549287840766216817e+01,7.031092245962845766e+00
3.680839289636714966e+02,1.740195228571912622e+01,9.265263809311414889e+01,6.820952200089030271e+01,8.342992065601558593e+00,3.591417453525764358e+01,6.192690709837307850e+00
1.895903933743100538e+02,1.733164695753784557e+01,1.692746233109472769e+02,1.111075888566515601e+02,4.488928444896860270e+00,2.331202966224744699e+01,7.849012605945791421e+00
2.836697613478223161e+02,3.550014194353416030e+01,1.650063676895078117e+02,9.429315613320879663e+01,1.014617248431202690e+01,4.272531942807540872e+01,5.057533993084184942e+00
2.756569074105709092e+02,3.190321936383268664e+01,1.313180692121411539e+02,6.151056169248209926e+01,7.173196205413175264e+00,2.393503874197793380e+01,1.003717832929102549e+01
2.759020282988954023e+02,2.702066980945309638e+01,1.072129132515716208e+02,6.635735304324857964e+01,5.474251237493851896e+00,3.588697904596374144e+01,5.556063923145051930e+00
2.234565577838988304e+02,1.675332211296612783e+01,1.848294813518520527e+02,7.875969205999788869e+01,5.577303976026562360e+00,2.621319285105175467e+01,4.760555353093998576e+00
1.939146324424906709e+02,3.614906674557127531e+01,1.195446018619169308e+02,8.483344806029916185e+01,8.704785661093362492e+00,3.079573916879265028e+01,7.974917538747448020e+00
3.465548957549495412e+02,3.064058245770264577e+01,1.376341877244261696e+02,7.371218503238122821e+01,9.074876103830824547e+00,3.763237421764981150e+01,8.051229337233568373e+00
3.060945164488880437e+02,4.129267464576656721e+01,1.402047699688058628e+02,8.435086833469864587e+01,7.113103904919791276e+00,2.884652581910473756e+01,5.963448602612891669e+00
3.572683001930885212e+02,3.517662297755285294e+01,1.785649325672269470e+02,7.136652418157285638e+01,1.106172008887355673e+01,3.132239816626059081e+01,5.830909239254339127e+00
2.822682954841476430e+02,3.323170778016841354e+01,1.424400893919814450e+02,5.014798670268152847e+01,4.548874265114574378e+00,3.522814494384370221e+01,6.606592164879022455e+00
2.433737707961836350e+02,2.338576356986066429e+01,6.717948549690974858e+01,4.978726023000716339e+01,7.657576357374651366e+00,2.202742040348578811e+01,1.304489321648152966e+01
2.494445212115950312e+02,2.247276111210240401e+01,7.937345568100730020e+01,4.131545913145647830e+01,4.085448679111560288e+00,2.947551048395660445e+01,8.668456119028174811e+00
1.809922953510130981e+02,1.878509724537101278e+01,9.994764391701436068e+01,9.321740050905209785e+01,5.548491425095850360e+00,4.439987283267128504e+01,5.672373155269795575e+00
3.629234066842325319e+02,1.958762705188931363e+01,8.030732288548676934e+01,5.847179735546031054e+01,7.236787900059294287e+00,3.528843482599114623e+01,6.579335359091682989e+00
3.004446698598790135e+02,3.345783512927721404e+01,6.467904550497257787e+01,9.561100540773023226e+01,8.749477811142309491e+00,5.100185093593950825e+01,6.577431214117072322e+00
3.900449727904758674e+02,2.631047599250991453e+01,1.725826020923253168e+02,9.828301754743115737e+01,8.765453069894848070e+00,3.439183481696344558e+01,6.254786993639809722e+00
3.631462280699732901e+02,4.031429537763914084e+01,1.316652412621993165e+02,9.311175931171692355e+01,1.007529241613051418e+01,4.206000654817338358e+01,1.007904812552841989e+01
2.012129795497156408e+02,3.356217539197981381e+01,1.816388264157321828e+02,3.725198835838465072e+01,9.926591004848624777e+00,2.986267504227634717e+01,7.951958657279906362e+00
2.511724290037770402e+02,4.060793251301853246e+01,1.008132733533675776e+02,6.747674118205503646e+01,1.011199632017264349e+01,2.490202330409222142e+01,6.891508256877289185e+00
2.157730719065394283e+02,3.839986348713875941e+01,9.831380103273441762e+01,5.591165374659760801e+01,4.302206949083991816e+00,4.607936454083834832e+01,1.125610079026882815e+01
2.295624558696983968e+02,2.682651007382619923e+01,8.782487318896050965e+01,8.422125096453078186e+01,8.062069931294164604e+00,4.543229116558764247e+01,1.341166135407910787e+01
1.428111048802580285e+02,2.949988459023217047e+01,1.012445364857005643e+02,6.660521174353800689e+01,1.083127506680083840e+01,4.210160555171189856e+01,9.402810803886499258e+00
2.202218478477510644e+02,3.982839572600482114e+01,1.516487137287138012e+02,7.881275775086217550e+01,5.218159728255759688e+00,5.428578809624490020e+01,8.432706438483325684e+00
2.634450445438012025e+02,2.664540248910194364e+01,1.235242217198005221e+02,7.433560491253780356e+01,6.751917447182018250e+00,2.121857632841111752e+01,1.095600766500746914e+01
3.914296881495499747e+02,3.632980234036895695e+01,1.900625623238992148e+02,8.464824079182002947e+01,7.897738995474238521e+00,4.969448568725213278e+01,5.867439546505053727e+00
3.510877513896953701e+02,1.977561880454719656e+01,1.023271747482225038e+02,7.489313880233588350e+01,6.322805651546772765e+00,4.988871017456159507e+01,5.822443287114066557e+00
1.429854496276933844e+02,1.775402471739100463e+01,1.304573965422534911e+02,4.025265392108364892e+01,5.769094840081514519e+00,4.930767713487726667e+01,1.367468548519466864e+01
3.181477196035723409e+02,2.532350369313112992e+01,8.532693897017688300e+01,7.301157787763645501e+01,1.143663185145434369e+01,4.744713431114321622e+01,6.267388764474221219e+00
3.840352078016214250e+02,3.353677138712193795e+01,6.878356599855806053e+01,1.119802849075796871e+02,1.008119755408835516e+01,3.088787601500974489e+01,6.380958508121318928e+00
3.263743072455555421e+02,3.457512555263245702e+01,8.014166404016044964e+01,7.844325024546243696e+01,4.644427244054643467e+00,3.726312425014013030e+01,8.138735935659825671e+00
3.302449613192350739e+02,3.751274000876544790e+01,1.916862175372079378e+02,6.300366378001375267e+01,1.122974893113435257e+01,5.400924336881634247e+01,9.826794319707953917e+00
3.106604286713342162e+02,1.961364460940973231e+01,1.058245322367185537e+02,6.605211935406556734e+01,1.115980457887121347e+01,5.178282010799661350e+01,1.135323637425970311e+01
3.035695906224203782e+02,4.442635591542418894e+01,1.643708253485213504e+02,7.529970164588223724e+01,6.550612308679378160e+00,2.007662008237539908e+01,1.030016275407169601e+01
3.876610562837512930e+02,1.928277323920152497e+01,1.142689276327978831e+02,4.037551701940032700e+01,6.475356343719546715e+00,1.959476983616821144e+01,6.131621232236653896e+00
2.569983784580446127e+02,4.094491238144932055e+01,1.065515822339504268e+02,5.643021416995974704e+01,9.620225663779773839e+00,2.452068187305742697e+01,9.309497066803766430e+00
3.710855683706921582e+02,4.473513460185282042e+01,1.267034105712994290e+02,9.879327336044234187e+01,6.366735924327556972e+00,2.625487626435078781e+01,7.604814602723598327e+00
1.603351469929181690e+02,3.566759292328612219e+01,1.777072551558374016e+02,4.280269952280723800e+01,1.098039175047074423e+01,4.878748102748106419e+01,1.011891237783229158e+01
1.385363562602858565e+02,3.114577932836861152e+01,1.845161874334041272e+02,1.028131295926157946e+02,4.617302148694432340e+00,2.470509269510069927e+01,8.374660161410567127e+00
3.609117522249050580e+02,4.314822211495692983e+01,1.359761724401785727e+02,1.114075346948618233e+02,4.533503778196973144e+00,2.356493874915585707e+01,8.063406879786120030e+00
3.025431789598783325e+02,2.009344096319708228e+01,1.850681748810426939e+02,5.926698386478177838e+01,4.896118886178765450e+00,1.999388224126294133e+01,1.152202371431502748e+01
2.449003602204651031e+02,4.402143826172724062e+01,1.501530999223393223e+02,6.423229570355815099e+01,3.831373114964602866e+00,1.994768231711758233e+01,9.260493223495020132e+00
1.930083028746245191e+02,2.910744787298953895e+01,1.246763165590822666e+02,5.839041193491798509e+01,7.869861110488593603e+00,1.891805506746872112e+01,6.991542650179698448e+00
1.979729951701824575e+02,1.625322971908866521e+01,1.342918421468019403e+02,1.090550235020035075e+02,1.146543686723162203e+01,5.267122593329851554e+01,8.231561059507045641e+00
2.213915195851135422e+02,4.379290115185797561e+01,8.580079577681649994e+01,5.360350115318123443e+01,5.980162873905754850e+00,2.430755865767510571e+01,6.846532551811464806e+00
3.412020537922941230e+02,3.727324614999689345e+01,8.556688437819396142e+01,6.951066256101135821e+01,9.480918777908716066e+00,2.187244421096374225e+01,6.617662974634195727e+00
